,GEOGRAPHYCODE,NoOfPpl,Area_hect,Density_ppl_hect,RoomsPerHouse,BedroomsPerHouse,PcNoCentralHeat,NoOfDwells,PcDetached,PcSemiD,PcTerraced,PcFlatpurposebuilt,PcFlatofHse,PcFlatCommercial,PcMobile,Latitude,Longitude,Deprivation,Price,Count,beach,park,sports,marina,supermarket,foodstore,restaurant,takeaway,bar,nightclub,school,university,shoppincentre,pawnshop,betting,postoffice,doctor,hospital,transport,religion,hotel,waste,office,industry
305,W00004317,317,317,5.77,4.549019608,2.287581699,1.307189542,170,6.470588235,12.35294118,52.35294118,18.82352941,8.235294118,1.764705882,0.0,51.663161,-3.924508571428572,154.0,83236.48648648648,37,2191,0,2,5080,557,1,8,12,5,0,1315,1956,2245,0,1,344,350,2329,2040,274,0,688,4,7
306,W00004318,290,290,6.39,4.798449612,2.379844961,2.325581395,132,6.060606061,7.575757576,79.54545455,6.818181818,0.0,0.0,0.0,51.65443371428571,-3.928299285714286,205.0,62690.90909090909,22,2711,2,2,4085,1212,0,2,0,1,0,1599,1759,1253,0,0,733,1280,3209,1069,1277,0,639,3,8
307,W00004320,398,398,81.73,6.17791411,3.147239264,0.0,290,22.06896552,22.75862069,9.310344828,3.103448276,0.0,0.344827586,42.4137931,51.68431557142856,-3.9097431428571423,1570.0,154452.87878787878,33,3003,2,0,7579,1713,0,0,0,1,0,118,4013,1879,0,0,1586,1793,1633,3072,2291,0,3075,0,5
308,W00004321,282,282,5.28,5.881818182,3.090909091,0.909090909,110,25.45454545,72.72727273,1.818181818,0.0,0.0,0.0,0.0,51.68475283333333,-3.925381,1618.0,140590.74074074073,27,2060,1,1,7465,1718,1,0,0,1,0,1185,3347,809,0,0,1047,1846,555,3818,2162,0,3052,0,4
309,W00004322,287,287,12.3,5.609090909,2.954545455,0.909090909,111,19.81981982,69.36936937,2.702702703,8.108108108,0.0,0.0,0.0,51.68144333333333,-3.925469333333334,1618.0,128307.69230769233,26,1878,1,1,7097,1358,1,0,0,1,0,1022,3043,828,0,0,684,1480,641,3583,1796,0,2687,0,4
310,W00004323,257,257,6.05,5.7,2.9,1.818181818,117,38.46153846,52.13675214,7.692307692,0.0,0.0,0.0,1.709401709,51.682770600000005,-3.9142466,1570.0,115966.66666666669,33,2652,2,0,7347,1547,0,0,0,1,0,473,3670,1570,0,0,1237,1714,1335,3124,2023,0,2845,0,5
311,W00004324,310,310,22.27,6.229508197,3.114754098,2.459016393,126,37.3015873,42.85714286,15.07936508,0.793650794,3.174603175,0.793650794,0.0,51.67917700000001,-3.932241833333333,1271.0,163454.0,41,1349,0,1,6822,1319,1,0,2,1,0,620,2568,589,0,0,517,1386,479,3636,1666,0,2545,0,4
312,W00004325,277,277,4.87,3.728813559,1.615819209,0.564971751,182,2.197802198,25.27472527,20.87912088,51.64835165,0.0,0.0,0.0,51.678733,-3.923953,95.0,69266.66666666667,15,1878,1,4,6806,1041,0,0,0,1,0,858,2880,1048,0,0,448,1169,890,3319,1487,0,2375,0,4
313,W00004326,333,333,5.46,5.206349206,2.833333333,0.0,127,3.149606299,75.59055118,20.47244094,0.0,0.787401575,0.0,0.0,51.6757485,-3.92559075,95.0,75142.85714285714,21,1713,0,4,6465,756,1,0,0,1,0,581,2563,1174,0,0,152,859,1060,3236,1168,0,2061,0,4
314,W00004327,355,355,6.12,5.272108844,2.659863946,2.721088435,151,19.20529801,36.42384106,39.73509934,0.662251656,3.973509934,0.0,0.0,51.670736000000005,-3.9254945,686.0,99464.28571428572,42,1768,0,4,5910,329,0,2,8,1,0,628,2218,1635,0,1,503,341,1527,2802,622,0,1513,4,5
315,W00004328,336,336,4.49,4.93125,2.4375,0.625,173,6.358381503,15.02890173,67.6300578,9.826589595,0.578034682,0.578034682,0.0,51.66513785714285,-3.928147142857143,309.0,84768.48979591837,49,1859,1,0,5273,689,1,6,12,5,0,1011,1772,2142,0,1,281,162,2045,2153,368,0,1001,4,7
316,W00004329,354,354,6.78,5.038961039,2.428571429,0.649350649,160,13.75,45.0,28.75,11.875,0.625,0.0,0.0,51.6638386,-3.9322714,309.0,95737.97619047618,42,1729,1,0,5115,997,0,5,11,3,0,1093,1455,2222,0,1,600,478,2134,1943,675,0,1077,4,8
317,W00004330,315,315,13.51,5.052631579,2.496240602,3.759398496,135,7.299270073,37.22627737,46.71532847,4.379562044,4.379562044,0.0,0.0,51.66314530000001,-3.9301181,309.0,75278.40909090909,22,1890,1,0,5043,937,0,7,12,4,0,1189,1577,2223,0,1,520,418,2232,1902,562,0,915,4,8
318,W00004331,293,293,17.07,5.928571429,2.714285714,0.793650794,131,34.35114504,40.45801527,21.3740458,0.763358779,3.053435115,0.0,0.0,51.66574214285715,-3.9351552857142855,1250.0,114357.14285714286,49,1439,1,1,5326,1057,0,1,7,1,0,888,1358,1991,0,1,738,607,1909,2128,852,0,1366,0,8
319,W00004332,312,312,9.5,5.027210884,2.421768707,2.040816327,157,10.1910828,14.01273885,50.95541401,11.46496815,3.184713376,10.1910828,0.0,51.66501280000001,-3.924485,154.0,85349.33333333333,45,2079,0,2,5284,542,1,8,12,5,0,1137,2007,2240,0,1,137,177,2137,2228,122,0,880,4,6
320,W00004333,224,224,3.87,4.781512605,2.201680672,1.680672269,127,5.511811024,10.23622047,68.50393701,14.96062992,0.0,0.787401575,0.0,51.6637746,-3.923093,154.0,78217.5925925926,54,2233,0,2,5161,447,1,9,12,5,0,1305,2065,2328,0,1,292,343,2300,2145,181,0,721,4,6
321,W00004334,257,257,3.76,4.646017699,2.469026549,1.769911504,116,4.310344828,40.51724138,46.55172414,8.620689655,0.0,0.0,0.0,51.6631735,-3.9365185,309.0,66066.66666666667,15,1589,1,0,5042,1277,0,1,3,0,0,1186,1154,2273,0,0,898,772,2196,1838,977,0,1274,0,8
322,W00004335,279,279,3.69,4.939655172,2.482758621,6.034482759,124,4.032258065,19.35483871,75.80645161,0.806451613,0.0,0.0,0.0,51.6610345,-3.92693775,205.0,72816.875,32,2211,1,1,4825,801,0,8,11,4,0,1470,1756,1992,0,1,604,564,2508,1755,562,0,594,4,7
323,W00004336,302,302,9.07,4.606060606,2.265151515,1.515151515,132,5.303030303,11.36363636,59.84848485,21.21212121,0.0,0.0,2.272727273,51.660680777777785,-3.9224855555555553,154.0,80152.17391304347,23,2469,1,4,4827,576,0,7,9,4,0,1624,2061,1999,0,1,635,659,2636,1869,525,0,380,5,8
324,W00004337,311,311,8.56,5.552,2.84,0.8,129,24.03100775,23.25581395,52.71317829,0.0,0.0,0.0,0.0,51.65898699999999,-3.927683714285714,205.0,89204.41176470589,34,2338,1,1,4593,969,0,6,6,4,0,1677,1701,1761,0,1,838,796,2719,1527,788,0,524,1,8
325,W00004338,279,279,23.47,4.746376812,2.246376812,1.449275362,144,8.333333333,11.11111111,52.77777778,20.83333333,3.472222222,3.472222222,0.0,51.65786225,-3.92487225,154.0,81492.42424242424,33,2561,1,1,4492,922,0,7,3,4,0,1850,1905,1658,0,0,934,922,2886,1517,850,0,306,2,8
326,W00004339,337,337,4.59,4.620689655,2.2,5.517241379,150,5.22875817,9.150326797,56.8627451,7.843137255,12.41830065,8.496732026,0.0,51.660450875,-3.925558125,205.0,83074.41860465116,43,2325,1,3,4771,754,0,7,9,4,0,1562,1847,1937,0,1,649,630,2595,1739,581,0,480,2,7
327,W00004340,348,348,18.55,4.75,2.38125,0.625,161,1.863354037,51.55279503,37.26708075,8.074534161,0.621118012,0.621118012,0.0,51.655683571428575,-3.929709571428572,205.0,70541.25,12,2542,2,2,4215,1323,0,2,0,1,0,1623,1623,1392,0,0,898,1181,3057,1135,1180,0,668,0,8
328,W00004341,339,339,26.85,6.24822695,3.113475177,1.418439716,145,37.93103448,38.62068966,22.75862069,0.689655172,0.0,0.0,0.0,51.69120677777778,-3.904586444444445,1570.0,126857.14285714286,35,3659,0,2,8407,944,0,0,0,1,0,758,4419,2389,0,0,805,1014,2127,3581,2943,0,3909,0,5
329,W00004342,289,289,4.23,5.530434783,2.817391304,1.739130435,117,11.11111111,73.5042735,14.52991453,0.854700855,0.0,0.0,0.0,51.68475625,-3.9284975,1677.0,115435.18518518518,27,1884,0,1,7451,1768,0,0,2,1,0,1280,3233,597,0,0,1036,1881,340,3979,2190,0,3083,0,4
330,W00004343,284,284,4.2,5.523809524,2.865079365,1.587301587,126,19.04761905,63.49206349,17.46031746,0.0,0.0,0.0,0.0,51.6851248,-3.9251808,1677.0,133707.3404255319,47,2095,1,1,7507,1757,0,0,0,1,0,1172,3389,830,0,0,1090,1885,573,3836,2202,0,3091,0,4
331,W00004344,343,343,49.99,6.62962963,3.362962963,0.740740741,140,75.71428571,19.28571429,5.0,0.0,0.0,0.0,0.0,51.68625933333334,-3.911210222222224,1570.0,229148.54761904763,42,2996,2,0,7769,1638,0,0,0,1,0,265,4093,1801,0,0,1510,1713,1545,3308,2457,0,3264,0,5
332,W00004345,306,306,9.43,6.739130435,3.52173913,1.739130435,116,52.5862069,43.96551724,2.586206897,0.862068966,0.0,0.0,0.0,51.68326571428572,-3.919703285714285,1618.0,195725.0,20,2324,1,1,7342,1530,1,0,0,1,0,811,3452,1191,0,0,1031,1681,955,3421,2001,0,2868,0,4
333,W00004346,319,319,6.38,5.3203125,2.7265625,3.90625,132,20.45454545,47.72727273,31.81818182,0.0,0.0,0.0,0.0,51.68369125,-3.92963575,1677.0,111651.02325581395,43,1751,0,1,7329,1681,0,0,2,1,0,1146,3091,505,0,0,925,1785,273,3964,2090,0,2983,0,4
334,W00004347,260,260,3.69,5.619047619,2.933333333,2.857142857,107,14.01869159,82.24299065,3.738317757,0.0,0.0,0.0,0.0,51.68251633333333,-3.924001,1618.0,127115.0,30,2020,1,1,7225,1458,1,0,0,1,0,1119,3200,902,0,0,827,1589,683,3581,1907,0,2795,0,4
335,W00004348,286,286,7.26,5.508196721,2.967213115,0.819672131,124,24.19354839,74.19354839,1.612903226,0.0,0.0,0.0,0.0,51.681904,-3.9190088,1618.0,126860.60606060606,33,2310,1,1,7198,1383,0,0,0,1,0,811,3371,1253,0,0,937,1538,1033,3281,1856,0,2718,0,4
336,W00004349,262,262,6.4,5.868852459,3.057377049,0.819672131,124,11.29032258,87.09677419,0.806451613,0.0,0.0,0.0,0.806451613,51.6801948,-3.9153788,1570.0,135632.07692307694,39,2492,1,0,7051,1250,0,0,0,0,0,710,3417,1536,0,0,1003,1417,1331,2968,1726,0,2550,0,5
337,W00004350,286,286,6.75,5.853658537,3.032520325,0.81300813,125,16.8,57.6,25.6,0.0,0.0,0.0,0.0,51.67986979999999,-3.9136562000000006,1088.0,119364.63414634146,41,2599,2,0,7038,1259,0,0,0,0,0,663,3483,1660,0,0,1089,1430,1455,2859,1731,0,2534,0,5
338,W00004351,318,318,9.0,5.418803419,2.948717949,0.0,120,13.33333333,85.83333333,0.0,0.833333333,0.0,0.0,0.0,51.67969225,-3.92097125,1088.0,120792.90322580644,31,2105,1,2,6936,1130,0,0,0,1,0,1047,3099,1185,0,0,664,1277,1007,3219,1596,0,2470,0,4
339,W00004352,326,326,8.9,5.268656716,2.701492537,1.492537313,136,16.91176471,22.05882353,51.47058824,8.823529412,0.0,0.735294118,0.0,51.67783683333334,-3.927040833333333,1271.0,128027.63888888888,36,1648,0,3,6688,1009,1,0,0,1,0,636,2664,937,0,0,269,1109,813,3441,1415,0,2308,0,4
340,W00004353,204,204,14.05,6.172043011,3.172043011,1.075268817,95,20.0,80.0,0.0,0.0,0.0,0.0,0.0,51.67855475,-3.9367295,1677.0,146964.2857142857,14,1037,0,0,6754,1472,1,0,2,1,0,595,2353,561,0,0,709,1506,488,3549,1751,0,2598,0,4
341,W00004354,276,276,9.05,5.063492063,2.595238095,3.174603175,127,12.5984252,33.85826772,52.75590551,0.787401575,0.0,0.0,0.0,51.67675166666667,-3.916980833333333,1088.0,97966.17647058824,34,2315,1,3,6654,852,0,0,0,0,0,1079,3086,1575,0,0,757,1020,1410,2800,1327,0,2156,1,5
342,W00004355,327,327,5.57,5.277310924,2.848739496,0.0,123,7.317073171,65.85365854,26.82926829,0.0,0.0,0.0,0.0,51.67671425,-3.923603,95.0,83171.84210526316,19,1860,0,4,6585,816,1,0,0,1,0,751,2737,1198,0,0,318,943,1061,3173,1261,0,2149,1,4
343,W00004356,317,317,9.01,5.472440945,2.850393701,2.362204724,127,17.32283465,29.13385827,52.75590551,0.787401575,0.0,0.0,0.0,51.677103,-3.91985975,1088.0,93975.06896551725,29,2122,1,3,6661,846,0,0,0,1,0,1004,2957,1383,0,0,574,1001,1225,2983,1319,0,2182,1,4
344,W00004357,318,318,13.85,5.086956522,2.5,2.173913043,139,2.877697842,39.56834532,57.55395683,0.0,0.0,0.0,0.0,51.675595,-3.9184545,1088.0,88620.83333333333,24,2203,0,3,6510,698,0,0,0,0,0,1047,2927,1557,0,0,641,864,1405,2808,1175,0,2018,1,4
345,W00004358,244,244,3.43,4.15503876,2.054263566,0.775193798,132,3.787878788,28.03030303,40.90909091,27.27272727,0.0,0.0,0.0,51.67289833333333,-3.926695333333333,95.0,76325.0,12,1643,0,4,6142,536,0,2,3,1,0,463,2295,1385,0,0,294,589,1276,3012,877,0,1766,0,5
346,W00004359,265,265,14.16,5.157024793,2.570247934,1.652892562,126,66.66666667,19.84126984,13.49206349,0.0,0.0,0.0,0.0,51.6740135,-3.9304476666666672,1271.0,107115.16666666669,36,1374,0,3,6251,813,0,0,0,1,0,201,2190,1157,0,0,246,840,1054,3081,1094,0,1962,0,5
347,W00004360,252,252,5.4,5.431034483,2.767241379,0.862068966,120,37.5,39.16666667,20.0,0.833333333,2.5,0.0,0.0,51.6740252,-3.928717,1271.0,111586.02777777778,36,1494,0,4,6258,723,1,1,0,1,0,319,2275,1207,0,0,173,769,1100,3103,1043,0,1925,0,4
348,W00004361,195,195,9.83,4.267241379,2.25,1.724137931,117,3.418803419,14.52991453,15.38461538,65.81196581,0.0,0.854700855,0.0,51.6731055,-3.92468425,95.0,85285.71428571429,7,1778,0,4,6178,466,0,2,2,1,0,597,2418,1442,0,0,336,558,1330,3046,868,0,1761,1,4
349,W00004362,312,312,6.65,5.757575758,2.878787879,0.0,134,65.67164179,27.6119403,5.970149254,0.746268657,0.0,0.0,0.0,51.6718485,-3.929830833333333,1271.0,130421.05263157896,38,1448,1,3,6012,653,0,2,3,1,0,312,2054,1397,0,0,426,641,1295,2851,866,0,1722,2,6
350,W00004363,370,370,14.28,6.902777778,3.3125,0.0,151,43.04635762,46.35761589,8.609271523,0.0,1.986754967,0.0,0.0,51.670180285714295,-3.9305032857142863,1250.0,185890.48780487804,41,1455,1,2,5824,651,0,2,7,1,0,431,1901,1558,0,0,602,537,1460,2660,751,0,1571,3,6
351,W00004364,300,300,14.78,5.625,2.883333333,0.0,123,34.95934959,32.5203252,32.5203252,0.0,0.0,0.0,0.0,51.6690115,-3.9198058333333337,686.0,127173.75,40,2197,1,3,5772,108,1,3,9,1,0,1064,2469,2009,0,1,446,207,1897,2562,453,1,1282,7,5
352,W00004365,334,334,5.63,5.083870968,2.625806452,3.225806452,160,8.75,30.0,48.75,10.0,1.875,0.625,0.0,51.6702785,-3.921810875,686.0,93922.36842105264,38,2027,1,3,5890,94,1,2,8,1,0,877,2409,1814,0,1,484,230,1702,2740,548,0,1425,5,5
353,W00004366,329,329,5.13,5.529850746,2.813432836,2.23880597,144,22.91666667,22.91666667,52.77777778,1.388888889,0.0,0.0,0.0,51.668141000000006,-3.9278704,1250.0,93795.6862745098,51,1709,1,2,5608,491,0,6,12,3,0,718,1928,1831,0,1,314,250,1730,2479,463,0,1289,4,6
354,W00004367,304,304,6.98,5.503703704,2.711111111,0.740740741,141,27.65957447,25.53191489,40.42553191,2.127659574,4.255319149,0.0,0.0,51.66635933333333,-3.931670333333333,1250.0,114430.43243243244,74,1581,1,1,5396,809,0,5,11,3,0,818,1603,1953,0,1,495,367,1862,2227,620,0,1252,4,8
355,W00004368,309,309,10.73,4.941605839,2.518248175,1.459854015,193,3.626943005,7.25388601,62.1761658,25.90673575,0.518134715,0.518134715,0.0,51.66733022222222,-3.922116555555556,686.0,101846.12389380531,113,2109,0,2,5562,255,1,6,12,4,0,1044,2248,2080,0,1,203,108,1971,2531,221,0,1099,5,6
356,W00004369,306,306,6.37,5.473684211,2.631578947,0.751879699,139,14.38848921,24.46043165,35.25179856,23.74100719,0.0,2.158273381,0.0,51.66891871428572,-3.925049428571429,686.0,108743.02325581395,43,1856,1,4,5712,279,1,5,12,2,0,775,2140,1828,0,1,299,186,1722,2619,421,0,1309,5,6
357,W00004370,328,328,7.28,5.299270073,2.627737226,0.0,150,10.66666667,36.0,44.66666667,4.666666667,0.0,4.0,0.0,51.6663272,-3.927069133333333,1250.0,100999.89583333331,48,1851,1,0,5411,544,1,6,12,4,0,921,1889,2039,0,1,178,54,1939,2301,311,0,1082,4,6
358,W00004371,312,312,8.04,5.284722222,2.770833333,0.694444444,145,56.55172414,24.82758621,16.55172414,2.068965517,0.0,0.0,0.0,51.6693722,-3.9388468,1230.0,108814.51219512196,41,983,1,2,5739,1223,0,0,1,0,0,610,1418,1588,0,0,1022,935,1520,2528,1191,0,1831,0,8
359,W00004372,388,388,11.45,6.068493151,3.034246575,2.054794521,154,38.31168831,50.64935065,11.03896104,0.0,0.0,0.0,0.0,51.65109816666668,-3.945317333333333,859.0,155917.9344262295,61,2638,2,0,3778,1539,1,1,0,3,0,660,1076,1430,0,0,1457,1054,3600,734,2223,0,1857,0,9
360,W00004373,283,283,6.0,4.863309353,2.517985612,1.438848921,142,2.816901408,49.29577465,23.94366197,22.53521127,0.704225352,0.704225352,0.0,51.64576166666667,-3.947108444444444,859.0,95789.4827586207,29,3217,1,0,3232,1437,1,4,2,8,0,99,1335,1248,0,0,1570,756,3084,676,2110,0,2256,0,9
361,W00004374,274,274,69.84,6.235294118,3.075630252,0.840336134,122,23.7704918,72.13114754,3.278688525,0.819672131,0.0,0.0,0.0,51.67006043661969,-3.945308323943666,1230.0,150677.75,36,613,1,1,5859,1670,0,1,0,0,0,919,1245,1613,0,0,1352,1380,1574,2659,1637,0,2212,0,9
362,W00004375,199,199,3.79,4.783783784,2.522522523,0.900900901,113,6.194690265,38.9380531,23.89380531,29.20353982,1.769911504,0.0,0.0,51.6709068,-3.9419696,1230.0,89194.64285714286,28,709,1,2,5926,1447,0,0,0,0,0,671,1432,1454,0,0,1104,1203,1402,2716,1457,0,2104,0,9
363,W00004376,199,199,13.85,5.639175258,2.793814433,1.030927835,98,22.44897959,71.42857143,5.102040816,1.020408163,0.0,0.0,0.0,51.670618,-3.9357315,1230.0,165517.39130434784,23,1101,1,2,5869,1015,0,0,1,0,0,376,1665,1447,0,0,770,819,1366,2668,1064,0,1800,0,7
364,W00004377,257,257,5.5,5.146341463,2.601626016,0.0,125,26.4,67.2,4.8,1.6,0.0,0.0,0.0,51.66927833333333,-3.941668833333333,1230.0,102017.74193548386,31,842,1,2,5744,1418,0,2,1,0,0,754,1290,1626,0,0,1181,1114,1570,2533,1371,0,1964,0,9
365,W00004378,270,270,8.75,4.054794521,1.97260274,1.369863014,149,2.013422819,40.26845638,10.06711409,45.63758389,2.013422819,0.0,0.0,51.66736679999999,-3.9454372,37.0,68294.5,10,873,0,1,5563,1696,0,2,1,0,0,1090,971,1899,0,0,1451,1324,1853,2369,1576,0,2043,0,9
366,W00004379,373,373,10.03,5.036585366,2.481707317,1.829268293,167,3.592814371,68.26347305,26.34730539,0.598802395,0.598802395,0.598802395,0.0,51.667451500000006,-3.9427633,37.0,85507.44444444444,27,952,1,1,5549,1512,0,2,1,0,0,949,1081,1841,0,0,1268,1142,1786,2342,1395,0,1895,0,9
367,W00004380,283,283,17.06,5.048275862,2.386206897,0.689655172,147,17.68707483,19.04761905,14.96598639,44.21768707,3.401360544,0.680272109,0.0,51.663586,-3.94960225,37.0,102761.53846153848,13,1226,0,0,5200,2075,0,2,2,1,0,1587,466,2392,0,0,1759,1628,2352,2062,1860,0,2122,0,10
368,W00004381,257,257,10.57,4.547619048,2.349206349,0.793650794,128,7.03125,39.0625,10.15625,38.28125,1.5625,3.90625,0.0,51.66446514285714,-3.944830142857143,37.0,71222.22222222222,9,1190,0,1,5238,1731,1,2,2,1,0,1295,736,2197,0,0,1418,1287,2145,2045,1523,0,1851,0,8
369,W00004382,342,342,11.43,5.272058824,2.757352941,0.735294118,137,21.16788321,16.05839416,54.74452555,8.02919708,0.0,0.0,0.0,51.665093,-3.9508812,37.0,112583.6,25,1058,1,1,5382,2113,0,2,1,1,0,1542,603,2272,0,0,1826,1696,2240,2251,1937,0,2263,0,10
370,W00004384,293,293,16.47,5.128,2.6,0.0,130,12.30769231,51.53846154,20.76923077,15.38461538,0.0,0.0,0.0,51.6602998,-3.9494308,467.0,101135.41666666669,24,1592,1,0,4840,2177,0,3,2,2,0,1699,207,2371,0,0,1845,1718,2687,1728,1922,0,2023,0,10
371,W00004385,273,273,4.73,4.540322581,2.322580645,2.419354839,125,4.8,39.2,50.4,3.2,2.4,0.0,0.0,51.661868,-3.94698475,467.0,66879.4375,16,1435,1,0,4977,1979,1,2,2,2,0,1615,436,2422,0,0,1628,1499,2466,1815,1713,0,1893,0,10
372,W00004386,358,358,6.42,4.80952381,2.476190476,0.0,149,2.684563758,58.38926174,36.24161074,1.342281879,1.342281879,0.0,0.0,51.66139,-3.943394833333333,467.0,68865.0,10,1546,0,0,4885,1785,1,2,2,1,0,1531,641,2257,0,0,1413,1286,2451,1689,1488,0,1640,0,9
373,W00004387,306,306,11.55,5.580882353,2.867647059,0.735294118,137,70.0729927,14.59854015,14.59854015,0.729927007,0.0,0.0,0.0,51.6592812,-3.9329976,467.0,122281.66666666669,30,2083,2,0,4606,1262,0,6,3,4,0,1599,1333,1813,0,0,973,885,2635,1436,978,0,886,0,8
374,W00004388,306,306,19.53,5.474820144,2.805755396,0.0,140,51.42857143,35.71428571,10.71428571,0.0,0.0,2.142857143,0.0,51.66050299999999,-3.940203,467.0,130722.22222222222,36,1718,0,0,4762,1657,0,2,2,0,0,1538,839,2077,0,0,1259,1140,2511,1551,1317,0,1402,0,9
375,W00004389,262,262,7.85,5.794871795,2.94017094,1.709401709,123,24.3902439,27.64227642,47.15447154,0.81300813,0.0,0.0,0.0,51.6579345,-3.949316833333334,1021.0,122094.6052631579,38,1856,1,0,4582,1993,0,2,1,3,0,1438,287,2159,0,0,1948,1826,2932,1498,2009,0,1992,0,11
376,W00004390,324,324,14.48,5.384615385,2.783216783,0.0,147,35.37414966,50.34013605,6.802721088,4.081632653,3.401360544,0.0,0.0,51.657049666666666,-3.936254333333333,1589.0,118270.09090909093,44,2182,2,0,4361,1580,0,0,1,0,0,1483,1147,1622,0,0,1263,1216,2877,1158,1312,0,1090,0,8
377,W00004391,274,274,7.07,5.854961832,2.961832061,0.0,137,97.81021898,1.459854015,0.0,0.729927007,0.0,0.0,0.0,51.6579636,-3.9432466,1589.0,148826.92307692306,26,1915,2,0,4506,1969,0,1,2,2,0,1436,655,1917,0,0,1590,1475,2823,1319,1634,0,1573,0,8
378,W00004392,284,284,9.37,5.520661157,2.917355372,0.0,125,27.2,36.8,31.2,2.4,0.0,2.4,0.0,51.656654125,-3.952086,1021.0,105373.61111111112,36,2001,1,0,4493,1756,1,2,0,2,0,1344,344,2188,0,0,1835,1829,3131,1503,2242,0,2184,0,10
379,W00004393,290,290,11.69,6.261538462,3.038461538,0.0,131,83.96946565,12.97709924,2.290076336,0.0,0.763358779,0.0,0.0,51.65792,-3.946059,1589.0,180058.94736842104,38,1879,1,0,4533,2085,0,3,2,2,0,1418,475,2019,0,0,1754,1636,2870,1386,1807,0,1767,0,8
380,W00004394,290,290,12.77,6.042372881,3.008474576,0.847457627,119,72.26890756,14.28571429,13.44537815,0.0,0.0,0.0,0.0,51.65372325,-3.94331425,1589.0,158004.39393939395,33,2373,2,0,4040,1613,0,0,0,2,0,969,912,1534,0,0,1421,1225,3289,884,1920,0,1632,0,8
381,W00004395,259,259,5.81,5.711538462,3.144230769,0.961538462,107,5.607476636,93.45794393,0.934579439,0.0,0.0,0.0,0.0,51.654473,-3.945844,1589.0,153396.9607843137,51,2261,2,0,4153,1798,0,2,0,2,0,1034,736,1712,0,0,1615,1382,3239,1045,2001,0,1783,0,8
382,W00004396,297,297,8.24,5.731707317,2.983739837,2.43902439,127,22.83464567,57.48031496,17.32283465,0.0,1.57480315,0.787401575,0.0,51.654365,-3.9501166,1021.0,121322.22222222222,27,2252,1,0,4210,1699,0,2,0,2,0,1061,617,1917,0,0,1801,1546,3327,1225,2249,0,2076,0,10
383,W00004397,319,319,7.39,5.211864407,2.63559322,0.847457627,130,8.461538462,23.07692308,51.53846154,10.0,2.307692308,4.615384615,0.0,51.65220414285714,-3.948701142857143,1021.0,99066.48148148147,27,2495,1,0,3953,1662,1,2,0,2,0,803,875,1690,0,0,1713,1302,3512,992,2312,0,2036,0,8
384,W00004398,233,233,7.68,5.142857143,2.396825397,0.0,130,14.61538462,42.30769231,30.76923077,12.30769231,0.0,0.0,0.0,51.6505305,-3.950902,1021.0,105535.71428571428,28,2679,1,1,3817,1447,1,2,0,1,0,684,1029,1707,0,0,1576,1253,3274,1025,2095,0,2239,0,10
385,W00004399,288,288,7.14,5.78125,2.84375,0.78125,132,31.06060606,49.24242424,17.42424242,1.515151515,0.757575758,0.0,0.0,51.6501164,-3.9450124,859.0,125492.28571428572,35,2749,2,0,3667,1464,1,0,2,3,0,554,1183,1346,0,0,1416,958,3553,649,2289,0,1883,0,9
386,W00004400,266,266,9.44,4.850746269,2.350746269,1.492537313,136,11.02941176,16.17647059,47.05882353,25.0,0.0,0.735294118,0.0,51.64746077777777,-3.947437333333334,859.0,100533.33333333331,30,3027,1,0,3420,1502,0,3,2,5,0,272,1407,1335,0,0,1570,917,3242,697,2175,0,2171,0,9
387,W00004401,269,269,3.71,4.976190476,2.484126984,3.174603175,127,6.299212598,23.62204724,63.77952756,5.511811024,0.787401575,0.0,0.0,51.647199,-3.95003375,859.0,87227.77777777778,18,3050,1,0,3446,1413,0,3,2,3,0,357,1404,1491,0,0,1552,881,3081,872,1996,0,2341,0,9
388,W00004402,289,289,17.21,6.284671533,3.058394161,0.729927007,150,31.33333333,16.0,32.66666667,14.0,4.0,2.0,0.0,51.57504225,-4.012863875,1801.0,272973.07692307694,65,860,1,1,1866,6628,0,1,1,3,0,2641,2614,6601,0,0,2618,638,4235,1624,873,3,3585,2,0
389,W00004403,309,309,16.19,5.914285714,2.935714286,3.571428571,166,29.51807229,18.07228916,24.69879518,25.90361446,0.0,1.204819277,0.602409639,51.57227757142858,-4.011416142857143,1801.0,231142.3076923077,91,544,1,1,1727,6778,0,2,1,3,0,2860,2836,6765,0,0,2775,557,4470,1845,854,3,3863,2,0
390,W00004404,216,216,71.66,6.623762376,3.217821782,7.920792079,141,62.41134752,15.60283688,7.092198582,9.219858156,0.709219858,0.709219858,4.255319149,51.57086299999999,-4.022335428571429,1801.0,442286.1666666667,30,675,0,2,2482,7423,0,1,1,2,0,2308,2293,7389,0,0,2106,1326,4960,2043,1614,0,4228,0,0
